1,	22.751221136264572
2,	20.00730852988761
3,	25.334883931344166
4,	45.29382518817022
5,	32.69574508111937
6,	16.59901030453317
7,	37.30392373434713
8,	22.10038898391424
9,	21.88180611527065
10,	22.08484236043016
11,	28.08377942986346
12,	29.69099468073186
13,	30.218915493571362
14,	20.537488253831633
15,	26.619274209951417
16,	30.141182376150994
17,	25.833837531196245
18,	17.578979092524943
19,	18.286549776735956
20,	18.717736043452334
21,	26.37969675574814
22,	20.766302661007472
23,	27.639770520700814
24,	20.85639335094082
25,	18.28987170483084
26,	19.110387944268016
27,	22.710693613506944
28,	17.240142426846436
29,	21.670265734188227
30,	31.070923611348064
31,	23.70660765635418
32,	25.846593735080607
33,	19.24080684127329
34,	30.633492119813305
35,	16.76244916680163
36,	20.241172267767677
37,	44.398897759407554
38,	20.487260701036934
39,	20.84004946471397
40,	31.77955731254944
41,	18.964887493711956
42,	23.76175166272931
43,	25.476530945310152
44,	27.40285060897344
45,	37.44862692216043
46,	18.74763339630632
47,	35.85356992811931
48,	31.26997354279372
49,	37.94372708542243
50,	22.020396955389348
51,	40.06936243477896
52,	26.05986151877238
53,	18.88715437629159
54,	25.960469430173355
55,	41.14566713752247
56,	25.22805072381259
57,	18.96488749371196
58,	24.161047419734764
59,	26.667774360136768
60,	32.754875401208366
61,	27.06109064657143
62,	25.281467327578373
63,	20.529515626403903
64,	19.220011571399304
65,	24.658938002596486
66,	23.03783709229145
67,	25.448493872189317
68,	19.6299374983084
69,	22.23897982403294
70,	23.647477336265176
71,	20.071355303557034
72,	18.90775033047989
73,	19.666478707352162
74,	38.79613383457053
75,	28.025778565326725
76,	50.88423154049427
77,	19.31036801558024
78,	27.328173665400378
79,	21.574594205055465
80,	29.653789086069125
81,	22.3698637909715
82,	26.044580649535902
83,	22.195130373180426
84,	20.970003291785964
85,	26.388333768794844
86,	17.19629297599392
87,	31.401521895351255
88,	19.27183364967955
89,	25.259276847904527
90,	27.250041916608623
91,	23.333222938488834
92,	13.75570560955718
93,	17.418463526979984
94,	19.603362073549306
95,	23.37175730438953
96,	20.819187756278083
97,	47.90286751389474
98,	20.766701292378855
99,	28.93286425091666
101,	25.610736840343606
102,	19.25987470853795
103,	29.846195161325
104,	16.879646789989255
105,	26.822576209358523
106,	19.99335643188908
107,	33.976680554507944
108,	21.98452013196456
109,	15.329635140914812
110,	21.04468023535903
111,	21.365312735077566
112,	20.28302856176326
